Date,ENT,PRO,RES,Agriculture,Industrie,Tertiaire,NonAffecte
2018-01-01 00:00:00+01:00,0.9620037434604506,1.0694750758636278,1.439449189279993,0.6534634480417494,0.5268817768487267,0.7997088467033662,0.4372498566562601
2018-01-01 00:30:00+01:00,0.9591510599938743,1.0588246032477802,1.327750449353039,0.6526692393010187,0.5277049127697502,0.7960844855413958,0.43665828141269275
2018-01-01 01:00:00+01:00,0.9483983477380282,1.0303475388397458,1.2970963832547973,0.6532046516881752,0.5278476120175992,0.7890231651155799,0.43167412957042084
2018-01-01 01:30:00+01:00,0.9467057584388936,1.031780956531577,1.3194776882371047,0.6541435948888644,0.5263388534339929,0.7835231110494032,0.43084418634507066
2018-01-01 02:00:00+01:00,0.9483320318624532,1.0040342342689519,1.3167209309712404,0.6573833691409179,0.5268884910096092,0.7832758991755235,0.43634558045209004
2018-01-01 02:30:00+01:00,0.9462637304372612,0.9662758958934738,1.1759164184358486,0.6651839402915887,0.5272409106959434,0.7856422960395004,0.4357541677657327
2018-01-01 03:00:00+01:00,0.957732574089911,0.9468235638127578,1.0627091361108647,0.6675209586942465,0.5291467992225738,0.7873131551519446,0.4337110305252277
2018-01-01 03:30:00+01:00,0.9581118888892893,0.9313211233929467,0.975733293953648,0.6687648889314941,0.5307113828771557,0.7886408235256754,0.432775617226351
2018-01-01 04:00:00+01:00,0.9992142550789703,0.9089221561524584,0.9129614438714972,0.6789094379740517,0.5359769169679405,0.7971758546677201,0.4361894220848553
2018-01-01 04:30:00+01:00,1.0022644517745607,0.8990739373082983,0.8842200024970797,0.6803151302547824,0.5377539201530662,0.7995649363270072,0.43440433702648834
2018-01-01 05:00:00+01:00,1.1109984365374628,0.8994533279590496,0.8937952552645745,0.6964909709361634,0.5448268908930415,0.8196573830792514,0.4367900414204779
2018-01-01 05:30:00+01:00,1.1110398339225676,0.8955823684833705,0.9023990924109668,0.7001721421990493,0.5472659668237653,0.8251226087899529,0.44432340065428705
2018-01-01 06:00:00+01:00,0.9786276790545597,0.8963628213941599,0.9459528042717942,0.6421530226468661,0.55982527826563,0.8208594295752714,0.4399975907351668
2018-01-01 06:30:00+01:00,0.9826599378109804,0.9014524313803597,0.9531354956862903,0.6410352649104745,0.5628935318344793,0.8296596049360244,0.43688633440059543
2018-01-01 07:00:00+01:00,1.1216163487665485,0.9296243618781308,0.979868990342034,0.6670086615755378,0.5765453004791514,0.864479628614941,0.4449624426032163
2018-01-01 07:30:00+01:00,1.1289036562265609,0.9899837291574988,1.0030103534823516,0.6662745076971209,0.5782089060727206,0.872000836883059,0.4490195750098262
2018-01-01 08:00:00+01:00,1.224268420518082,0.9817319003486302,1.0691245566906586,0.6814869946572537,0.5848101337896766,0.8915953693965254,0.45117783231096914
2018-01-01 08:30:00+01:00,1.2148499316401922,0.8750006860840946,1.150230392136221,0.6793087442730061,0.5813707710774433,0.8904459062582372,0.44694639424130106
2018-01-01 09:00:00+01:00,1.1904430541397455,0.8960876763921574,1.2154925745836778,0.6841170190144404,0.5815462751961178,0.8996789869541667,0.44326497588111663
