,x,y,xGPS,yGPS,xyGPS,Feeder,Geo,Geo_Name
N886,1586469.106540333,7772509.399055717,1.5593649283048288,45.147528333790255,"(1.5593649283048288, 45.147528333790255)",F19,190310301,Rollinat
N887,1586795.4705406404,7772693.896644514,1.5634609945048166,45.14924018219025,"(1.5634609945048166, 45.14924018219025)",F19,190310301,Rollinat
N888,1586027.5008788083,7771962.992826815,1.5538946458048482,45.14254762869022,"(1.5538946458048482, 45.14254762869022)",F19,190310301,Rollinat
N889,1587049.4810688952,7772312.886988285,1.5667748307048035,45.145862788390254,"(1.5667748307048035, 45.145862788390254)",F19,190310301,Rollinat
N890,1585702.1589259256,7771463.316172704,1.54988873590486,45.13800612549021,"(1.54988873590486, 45.13800612549021)",F19,190310301,Rollinat
N891,1585703.1991709531,7771268.566304679,1.5499491194048625,45.13625796809021,"(1.5499491194048625, 45.13625796809021)",F19,190310302,Breuil
N892,1585773.7703686443,7771134.207941188,1.5508767524048523,45.1350638876902,"(1.5508767524048523, 45.1350638876902)",F19,190310302,Breuil
N893,1585773.8608846972,7771132.260477522,1.550878372004855,45.13504642019023,"(1.550878372004855, 45.13504642019023)",F19,190310302,Breuil
N894,1585366.10791886,7771141.611100352,1.5457044346048745,45.13506035599019,"(1.5457044346048745, 45.13506035599019)",F19,190310302,Breuil
N895,1585820.0832456134,7771051.591354681,1.5514841511048534,45.13433014769021,"(1.5514841511048534, 45.13433014769021)",F19,190310302,Breuil
N896,1585369.2199384775,7771061.904588385,1.5457632734048692,45.13434534119021,"(1.5457632734048692, 45.13434534119021)",F19,190310302,Breuil
N897,1586053.1305279876,7771004.274163232,1.5544513625048448,45.133945249390194,"(1.5544513625048448, 45.133945249390194)",F19,190310301,Rollinat
N898,1586265.908332541,7771038.322396196,1.5571418374048351,45.13428725479022,"(1.5571418374048351, 45.13428725479022)",F19,190310301,Rollinat
N899,1585306.738864328,7771025.4218481425,1.5449796855048747,45.13400707549021,"(1.5449796855048747, 45.13400707549021)",F19,190310302,Breuil
N900,1586129.5683658645,7770960.189737701,1.5554314720048397,45.13356255289022,"(1.5554314720048397, 45.13356255289022)",F19,190310301,Rollinat
N901,1585405.5119021987,7770925.040072065,1.5462568156048715,45.13312290789022,"(1.5462568156048715, 45.13312290789022)",F19,190310302,Breuil
N902,1586699.7706138976,7771065.956568741,1.5626379644048198,45.13460923149021,"(1.5626379644048198, 45.13460923149021)",F19,190310301,Rollinat
N903,1586348.3090569999,7770812.79705438,1.5582412713048182,45.13227669649021,"(1.5582412713048182, 45.13227669649021)",F19,190310301,Rollinat
N904,1585958.0453038525,7770721.666412507,1.553313701104849,45.13139192939021,"(1.553313701104849, 45.13139192939021)",F19,190310301,Rollinat
N905,1585938.0543971257,7770706.733631229,1.5530637767048507,45.13125445269019,"(1.5530637767048507, 45.13125445269019)",F19,190310302,Breuil
N906,1585843.3042501928,7770344.460890331,1.5519497609048518,45.12798600789018,"(1.5519497609048518, 45.12798600789018)",F19,190310302,Breuil
N907,1585849.4450018841,7770340.623015562,1.5520285644048533,45.12795260589021,"(1.5520285644048533, 45.12795260589021)",F19,190310302,Breuil
N908,1585812.7629681954,7770178.796703458,1.5516025342048545,45.12649356649018,"(1.5516025342048545, 45.12649356649018)",F19,190310302,Breuil
N909,1585957.109138507,7770180.190830207,1.5534326995048509,45.126530792590195,"(1.5534326995048509, 45.126530792590195)",F19,190310302,Breuil
N910,1585956.2938959294,7770175.038540582,1.5534236063048483,45.12648439969016,"(1.5534236063048483, 45.12648439969016)",F19,190310302,Breuil
N911,1585957.1758800743,7769775.4976618225,1.5535313422048471,45.12289777579016,"(1.5535313422048471, 45.12289777579016)",F19,190310302,Breuil
N912,1585746.0201255034,7769695.3950151475,1.5508731776048557,45.12214252119018,"(1.5508731776048557, 45.12214252119018)",F19,190310302,Breuil
N913,1585692.8989611373,7769484.446353733,1.5502506737048565,45.120239685890176,"(1.5502506737048565, 45.120239685890176)",F19,190310302,Breuil
N914,1585185.6213123812,7769543.084453564,1.5438042159048782,45.12067892139018,"(1.5438042159048782, 45.12067892139018)",F19,190310304,Bouquet
N915,1585682.6293146075,7769458.48855309,1.5501267430048558,45.12000489679017,"(1.5501267430048558, 45.12000489679017)",F19,190310302,Breuil
N916,1585681.1128032985,7769452.348731847,1.5501090010048566,45.11994951839015,"(1.5501090010048566, 45.11994951839015)",F19,190310302,Breuil
N917,1585605.7749124242,7769386.06387001,1.5491697977048622,45.11934154399018,"(1.5491697977048622, 45.11934154399018)",F19,190310302,Breuil
N918,1586231.3758896238,7769322.194716742,1.5571175993048334,45.11887522809014,"(1.5571175993048334, 45.11887522809014)",F19,190310302,Breuil
N919,1586452.3445295654,7768976.257993494,1.5600025959048225,45.115807358190146,"(1.5600025959048225, 45.115807358190146)",F19,190310302,Breuil
N920,1585505.733845398,7768773.677869783,1.5480498412048644,45.11382688469014,"(1.5480498412048644, 45.11382688469014)",F19,190310304,Bouquet
N921,1587560.864547612,7767464.115863932,1.5744174589047704,45.10242048949011,"(1.5744174589047704, 45.10242048949011)",F19,190630000,Cosnac
N922,1587258.4748240616,7766788.315272076,1.570745749004785,45.096302736490095,"(1.570745749004785, 45.096302736490095)",F19,190930000,Jugeals-Nazareth
N923,1587221.6289707785,7766685.95857463,1.5703031893047872,45.09537764839008,"(1.5703031893047872, 45.09537764839008)",F19,190930000,Jugeals-Nazareth
N924,1587750.056840915,7766606.562802661,1.5770193860047657,45.0947540479901,"(1.5770193860047657, 45.0947540479901)",F19,192730000,Turenne
N925,1587761.5928685013,7766372.032642677,1.5772213072047634,45.0926506059901,"(1.5772213072047634, 45.0926506059901)",F19,192730000,Turenne
N926,1587888.9085218662,7766375.833276041,1.5788339320047569,45.092706134790056,"(1.5788339320047569, 45.092706134790056)",F19,192730000,Turenne
N927,1589376.8571909238,7767261.612001738,1.5974840388047,45.10090628259011,"(1.5974840388047, 45.10090628259011)",F19,192730000,Turenne
N928,1589404.047074361,7767234.3283681525,1.5978350708046962,45.100665863190095,"(1.5978350708046962, 45.100665863190095)",F19,192730000,Turenne
N929,1588755.0797204822,7766432.229386289,1.5897980586047225,45.093357423090104,"(1.5897980586047225, 45.093357423090104)",F19,192730000,Turenne
N930,1588708.7803660226,7766359.019142098,1.5892285220047255,45.09269248809011,"(1.5892285220047255, 45.09269248809011)",F19,192730000,Turenne
N931,1588158.4874672852,7765952.492761825,1.5823506311047475,45.088951056290064,"(1.5823506311047475, 45.088951056290064)",F19,192730000,Turenne
N932,1588194.269400208,7765950.2566453265,1.582804609404744,45.088936980790045,"(1.582804609404744, 45.088936980790045)",F19,192730000,Turenne
N933,1589607.8610999528,7767067.679116087,1.6004574399046874,45.0992035977901,"(1.6004574399046874, 45.0992035977901)",F19,192730000,Turenne
N934,1589574.6807756275,7766993.206901113,1.6000542868046876,45.098529558990116,"(1.6000542868046876, 45.098529558990116)",F19,192730000,Turenne
N935,1589165.5572430769,7766521.76008312,1.5949793049047032,45.09422947779007,"(1.5949793049047032, 45.09422947779007)",F19,192730000,Turenne
N936,1587884.0983358847,7765654.47197182,1.5789441213047586,45.08622967129007,"(1.5789441213047586, 45.08622967129007)",F19,192730000,Turenne
N937,1589143.9393179375,7766486.176009225,1.594713671704706,45.09390644469006,"(1.594713671704706, 45.09390644469006)",F19,192730000,Turenne
N938,1588267.8945168,7765840.05950667,1.5837636842047425,45.08796007739004,"(1.5837636842047425, 45.08796007739004)",F19,192730000,Turenne
N939,1589092.1159120756,7766200.039851091,1.5941240387047086,45.09132917029006,"(1.5941240387047086, 45.09132917029006)",F19,192730000,Turenne
N940,1589121.932989762,7766192.114049891,1.5945037755047058,45.091262976890036,"(1.5945037755047058, 45.091262976890036)",F19,192730000,Turenne
N941,1589141.254967744,7766186.385380317,1.5947499900047053,45.09121476179008,"(1.5947499900047053, 45.09121476179008)",F19,192730000,Turenne
N942,1588612.499310624,7765523.156345076,1.588205331904727,45.08517287009006,"(1.588205331904727, 45.08517287009006)",F19,192730000,Turenne
N943,1588552.965431466,7765440.332173717,1.58747046680473,45.08441941729003,"(1.58747046680473, 45.08441941729003)",F19,192730000,Turenne
N944,1589581.0464083662,7766151.683768692,1.6003316478046827,45.09097618779006,"(1.6003316478046827, 45.09097618779006)",F19,191500000,Noailhac
N945,1589582.675083011,7766143.11975585,1.6003542894046852,45.0908995777901,"(1.6003542894046852, 45.0908995777901)",F19,191500000,Noailhac
N946,1590279.1316910319,7766250.177786438,1.609155704704653,45.09197556539007,"(1.609155704704653, 45.09197556539007)",F19,191500000,Noailhac
N947,1590283.3491216253,7766245.576925483,1.6092102221046565,45.09193495679006,"(1.6092102221046565, 45.09193495679006)",F19,191500000,Noailhac
N948,1588291.138886014,7764514.544269295,1.584371509404736,45.07606490029,"(1.584371509404736, 45.07606490029)",F19,192730000,Turenne
N949,1587945.476308461,7764149.898415369,1.5800785472047536,45.072733565590006,"(1.5800785472047536, 45.072733565590006)",F19,192730000,Turenne
N950,1589888.5162786632,7765422.299996963,1.6043981996046754,45.084479310090046,"(1.6043981996046754, 45.084479310090046)",F19,191500000,Noailhac
N951,1589343.9541272803,7764856.696044792,1.5976301547046918,45.07931180059003,"(1.5976301547046918, 45.07931180059003)",F19,191500000,Noailhac
N952,1588105.879425647,7764093.63583814,1.5821239687047444,45.07225542079001,"(1.5821239687047444, 45.07225542079001)",F19,192730000,Turenne
N953,1589322.5946435018,7764796.241781332,1.5973736765046953,45.078765563390036,"(1.5973736765046953, 45.078765563390036)",F19,191500000,Noailhac
N954,1589853.3866785576,7765100.413685571,1.6040280635046729,45.08158394039004,"(1.6040280635046729, 45.08158394039004)",F19,191500000,Noailhac
N955,1589866.9109686515,7765098.479759643,1.6041998791046734,45.081568812190035,"(1.6041998791046734, 45.081568812190035)",F19,191500000,Noailhac
N956,1586526.0100485831,7763474.2856186675,1.562257887204814,45.066428868390034,"(1.562257887204814, 45.066428868390034)",F19,192730000,Turenne
N957,1588466.393427293,7763961.4761868175,1.5867223688047265,45.07112939659,"(1.5867223688047265, 45.07112939659)",F19,192730000,Turenne
N958,1588548.490141399,7763938.193734262,1.5877678897047285,45.070934109789974,"(1.5877678897047285, 45.070934109789974)",F19,192730000,Turenne
N959,1590957.9288331573,7765943.095037597,1.617829233904627,45.08933016459007,"(1.617829233904627, 45.08933016459007)",F19,191500000,Noailhac
N960,1586019.4259931438,7763183.648259438,1.5559109333048364,45.06373356998998,"(1.5559109333048364, 45.06373356998998)",F19,192730000,Turenne
N961,1585372.4047845954,7763173.836379273,1.547717801004864,45.063534680790006,"(1.547717801004864, 45.063534680790006)",F19,192730000,Turenne
N962,1586266.4830341546,7763103.99349469,1.5590594494048202,45.06306067779001,"(1.5590594494048202, 45.06306067779001)",F19,192730000,Turenne
N963,1589777.1982038382,7764577.935783902,1.6031845109046765,45.07688109659002,"(1.6031845109046765, 45.07688109659002)",F19,191500000,Noailhac
N964,1589745.925662757,7764548.209729307,1.6027952267046783,45.07660908109002,"(1.6027952267046783, 45.07660908109002)",F19,191500000,Noailhac
N965,1589661.807956408,7764449.787195602,1.60175244860468,45.075711644589994,"(1.60175244860468, 45.075711644589994)",F19,191500000,Noailhac
N966,1586067.966901604,7763011.5518996725,1.5565672316048351,45.062196998689956,"(1.5565672316048351, 45.062196998689956)",F19,192730000,Turenne
N967,1586638.327492793,7763061.138210605,1.5637796572048062,45.06273923868998,"(1.5637796572048062, 45.06273923868998)",F19,192730000,Turenne
N968,1589675.5431915668,7764418.588359278,1.6019337476046769,45.07543384619,"(1.6019337476046769, 45.07543384619)",F19,191500000,Noailhac
N969,1587738.2322412548,7763310.4669745425,1.5776522977047611,45.06516331578997,"(1.5776522977047611, 45.06516331578997)",F19,192730000,Turenne
N970,1586448.0752918953,7762982.040933643,1.5613888472048147,45.06199686378998,"(1.5613888472048147, 45.06199686378998)",F19,192730000,Turenne
N971,1585802.389956009,7762887.923368403,1.553233232004842,45.06104183648999,"(1.553233232004842, 45.06104183648999)",F19,192730000,Turenne
N972,1588950.907051907,7763782.03385861,1.592902524804712,45.069599372590005,"(1.592902524804712, 45.069599372590005)",F19,192730000,Turenne
N973,1588888.2608049554,7763728.509036697,1.5921214955047134,45.069108460889986,"(1.5921214955047134, 45.069108460889986)",F19,192730000,Turenne
N974,1589781.8871288598,7764291.087999407,1.6033107899046797,45.07430686009,"(1.6033107899046797, 45.07430686009)",F19,191500000,Noailhac
N975,1588589.1807423811,7763473.774650672,1.5883927841047203,45.06677189169,"(1.5883927841047203, 45.06677189169)",F19,192730000,Turenne
N976,1589776.2399249969,7764232.193411366,1.6032529741046724,45.073777235790004,"(1.6032529741046724, 45.073777235790004)",F19,191500000,Noailhac
N977,1590228.9917040882,7764581.248819506,1.6089078804046566,45.07698531679003,"(1.6089078804046566, 45.07698531679003)",F19,191500000,Noailhac
N978,1588468.8177217613,7763304.439965853,1.5869080341047288,45.065231703189966,"(1.5869080341047288, 45.065231703189966)",F19,192730000,Turenne
N979,1588168.244609584,7763121.777514995,1.5831438663047412,45.06354168458997,"(1.5831438663047412, 45.06354168458997)",F19,192730000,Turenne
N980,1586984.5134152146,7762738.306204082,1.5682417005047915,45.05989997448994,"(1.5682417005047915, 45.05989997448994)",F19,192730000,Turenne
N981,1589026.7633942538,7763537.771570275,1.5939207954047094,45.067419287089976,"(1.5939207954047094, 45.067419287089976)",F19,192730000,Turenne
N982,1586293.2022480636,7762550.755259239,1.5595308673048198,45.058098978589975,"(1.5595308673048198, 45.058098978589975)",F19,192730000,Turenne
N983,1587916.7856820237,7762896.3977240035,1.5800121460047525,45.06147632308996,"(1.5800121460047525, 45.06147632308996)",F19,192730000,Turenne
N984,1586276.3855700018,7762505.355311149,1.559328793404818,45.057688573189964,"(1.559328793404818, 45.057688573189964)",F19,192730000,Turenne
N985,1588000.8093249775,7762846.681665008,1.5810881688047451,45.06104413909,"(1.5810881688047451, 45.06104413909)",F19,192730000,Turenne
N986,1590176.288997676,7764094.820929866,1.608353135004662,45.072610015790026,"(1.608353135004662, 45.072610015790026)",F19,191500000,Noailhac
N987,1590258.4804427112,7764037.756993671,1.6094076465046538,45.07211127989,"(1.6094076465046538, 45.07211127989)",F19,191500000,Noailhac
N988,1586883.3456511304,7762316.590458947,1.567061173404797,45.05609722528994,"(1.567061173404797, 45.05609722528994)",F19,192730000,Turenne
N989,1586882.1149943196,7762315.01357725,1.5670459644047934,45.05608286158996,"(1.5670459644047934, 45.05608286158996)",F19,192730000,Turenne
N990,1586870.4491086602,7762296.416454509,1.5669026652047913,45.05591394428996,"(1.5669026652047913, 45.05591394428996)",F19,192730000,Turenne
N991,1586832.437992771,7762253.034252605,1.5664316406047964,45.05551807348997,"(1.5664316406047964, 45.05551807348997)",F19,192730000,Turenne
N992,1586858.6978932978,7762253.0684623225,1.5667642049047958,45.055522831989954,"(1.5667642049047958, 45.055522831989954)",F19,192730000,Turenne
N993,1586563.4047463897,7762169.914315264,1.5630443595048098,45.05472627008997,"(1.5630443595048098, 45.05472627008997)",F19,192730000,Turenne
N994,1590267.7680089837,7763918.336469542,1.6095530208046525,45.07104078068998,"(1.6095530208046525, 45.07104078068998)",F19,191500000,Noailhac
N995,1589340.1054541785,7763059.984902183,1.5980018592046936,45.06318231098997,"(1.5980018592046936, 45.06318231098997)",F19,192730000,Turenne
N996,1590872.944105,7764243.410055612,1.6171446470046278,45.074058182090006,"(1.6171446470046278, 45.074058182090006)",F19,191500000,Noailhac
N997,1589930.3765852968,7763333.081006058,1.6054150197046655,45.06573145588998,"(1.6054150197046655, 45.06573145588998)",F19,191500000,Noailhac
N998,1590828.0209940416,7763927.450242956,1.6166484593046309,45.07121448539001,"(1.6166484593046309, 45.07121448539001)",F19,191500000,Noailhac
N999,1587478.4405274102,7761887.829724545,1.5746999010047689,45.05234895848997,"(1.5746999010047689, 45.05234895848997)",F19,192730000,Turenne
N1000,1587483.1964675891,7761886.810701587,1.5747603722047714,45.05234061268993,"(1.5747603722047714, 45.05234061268993)",F19,192730000,Turenne
N1001,1588246.0238438398,7762144.999865235,1.5843598074047405,45.054786434289944,"(1.5843598074047405, 45.054786434289944)",F19,192730000,Turenne
N1002,1587993.3950120476,7762029.086102361,1.5811878225047515,45.05370357128994,"(1.5811878225047515, 45.05370357128994)",F19,192730000,Turenne
N1003,1587849.4001221831,7761847.626933803,1.5794072412047573,45.05205049548995,"(1.5794072412047573, 45.05205049548995)",F19,192730000,Turenne
N1004,1585420.2115831785,7761460.234709769,1.5487383317048582,45.048160520989924,"(1.5487383317048582, 45.048160520989924)",F19,192730000,Turenne
N1005,1587412.781691067,7761673.735580033,1.5739193398047702,45.050416040389955,"(1.5739193398047702, 45.050416040389955)",F19,192730000,Turenne
N1006,1587735.193340235,7761734.990688343,1.577987663304757,45.051020202089965,"(1.577987663304757, 45.051020202089965)",F19,192730000,Turenne
N1007,1588516.4477328325,7761986.13187979,1.5878220342047238,45.05340554138995,"(1.5878220342047238, 45.05340554138995)",F19,192730000,Turenne
N1008,1586720.2900187913,7761437.102664162,1.5652066511047993,45.04817473338994,"(1.5652066511047993, 45.04817473338994)",F19,192730000,Turenne
N1009,1585726.831549758,7761347.87738955,1.552648150804846,45.04720449088994,"(1.552648150804846, 45.04720449088994)",F19,192730000,Turenne
N1010,1588777.8690676263,7762070.41295568,1.5911129232047143,45.05420571508997,"(1.5911129232047143, 45.05420571508997)",F19,192730000,Turenne
N1011,1591244.152226447,7763860.827254644,1.6219355477046138,45.070684364289995,"(1.6219355477046138, 45.070684364289995)",F19,191500000,Noailhac
N1012,1585660.3349562509,7761233.554424266,1.5518337463048446,45.04616687928992,"(1.5518337463048446, 45.04616687928992)",F19,192730000,Turenne
N1013,1591981.0587669278,7764540.780594338,1.6311156486045817,45.076907973790036,"(1.6311156486045817, 45.076907973790036)",F19,191500000,Noailhac
N1014,1585726.9884776387,7761126.707921415,1.5527035365048405,45.045219177889926,"(1.5527035365048405, 45.045219177889926)",F19,192730000,Turenne
N1015,1587807.521086004,7761283.332754197,1.5790106680047575,45.046977991389944,"(1.5790106680047575, 45.046977991389944)",F19,192730000,Turenne
N1016,1587421.6979251883,7761126.399720681,1.5741624463047688,45.04550431898993,"(1.5741624463047688, 45.04550431898993)",F19,192730000,Turenne
N1017,1587420.3022527513,7761125.628875775,1.5741449572047703,45.04549716408993,"(1.5741449572047703, 45.04549716408993)",F19,192730000,Turenne
N1018,1587437.1481505798,7761107.549424647,1.5743625649047732,45.04533771248993,"(1.5743625649047732, 45.04533771248993)",F19,192730000,Turenne
N1019,1585557.830690824,7760775.991478915,1.5506464240048443,45.042041988589936,"(1.5506464240048443, 45.042041988589936)",F19,192730000,Turenne
N1020,1591822.140584475,7763765.861733786,1.6292794685045875,45.06992581098999,"(1.6292794685045875, 45.06992581098999)",F19,191500000,Noailhac
N1021,1589199.7886864017,7761596.928162457,1.5965671640046966,45.05002554668992,"(1.5965671640046966, 45.05002554668992)",F19,192730000,Turenne
N1022,1589199.205711874,7761595.728126695,1.5965600625046923,45.05001467758993,"(1.5965600625046923, 45.05001467758993)",F19,192730000,Turenne
N1023,1589201.2876051152,7761595.493850012,1.5965864813046935,45.05001292008994,"(1.5965864813046935, 45.05001292008994)",F19,192730000,Turenne
N1024,1591832.7086100378,7763717.655003575,1.6294243734045888,45.06949477559,"(1.6294243734045888, 45.06949477559)",F19,190570000,Collonges-la-Rouge
N1025,1590517.1437340055,7762417.307002688,1.6130596715046417,45.057607228389976,"(1.6130596715046417, 45.057607228389976)",F19,191150000,Ligneyrac
N1026,1589592.488291583,7761768.344318295,1.601500109204676,45.05162935928994,"(1.601500109204676, 45.05162935928994)",F19,191150000,Ligneyrac
N1027,1592035.1255979878,7763888.774526432,1.6319495517045786,45.07106368379001,"(1.6319495517045786, 45.07106368379001)",F19,190570000,Collonges-la-Rouge
N1028,1587344.1572194556,7760813.604487997,1.5732550473047742,45.04268340768991,"(1.5732550473047742, 45.04268340768991)",F19,192730000,Turenne
N1029,1587271.8188867206,7760787.276610297,1.5723453945047772,45.0424348645899,"(1.5723453945047772, 45.0424348645899)",F19,192730000,Turenne
N1030,1592017.5962514272,7763853.01228035,1.6317356475045792,45.07073981178998,"(1.6317356475045792, 45.07073981178998)",F19,190570000,Collonges-la-Rouge
N1031,1589626.8328180842,7761764.28194891,1.6019359905046804,45.05159857178995,"(1.6019359905046804, 45.05159857178995)",F19,191150000,Ligneyrac
N1032,1587317.4726713512,7760793.731689061,1.5729219075047722,45.04250051528992,"(1.5729219075047722, 45.04250051528992)",F19,192730000,Turenne
N1033,1590549.14290762,7762384.731260221,1.613472486504638,45.05732005058997,"(1.613472486504638, 45.05732005058997)",F19,191150000,Ligneyrac
N1034,1590567.107716341,7762355.764237733,1.6137067150046418,45.05706296529,"(1.6137067150046418, 45.05706296529)",F19,191150000,Ligneyrac
N1035,1591211.6880473762,7762890.30241126,1.621747520004614,45.06196678428997,"(1.621747520004614, 45.06196678428997)",F19,191150000,Ligneyrac
N1036,1591040.9882054725,7762620.233197478,1.6196475852046188,45.05951457408997,"(1.6196475852046188, 45.05951457408997)",F19,191150000,Ligneyrac
N1037,1591041.67550097,7762569.412314075,1.6196679954046198,45.05905847648997,"(1.6196679954046198, 45.05905847648997)",F19,191150000,Ligneyrac
N1038,1590116.249126422,7761724.501600812,1.6081431261046566,45.05132221258994,"(1.6081431261046566, 45.05132221258994)",F19,191150000,Ligneyrac
N1039,1586622.891180163,7760270.904891329,1.5642526201048017,45.037689765589896,"(1.5642526201048017, 45.037689765589896)",F19,192730000,Turenne
N1040,1588436.0125043741,7760734.435435654,1.587098444204727,45.0421560689899,"(1.587098444204727, 45.0421560689899)",F19,192730000,Turenne
N1041,1589455.1235071027,7761132.829618458,1.5999089889046834,45.0459018136899,"(1.5999089889046834, 45.0459018136899)",F19,191150000,Ligneyrac
N1042,1590850.1956739854,7762088.513746595,1.6173537261046258,45.05471026608996,"(1.6173537261046258, 45.05471026608996)",F19,191150000,Ligneyrac
N1043,1589455.8382193719,7761090.282998585,1.5999279759046845,45.045520005689895,"(1.5999279759046845, 45.045520005689895)",F19,191150000,Ligneyrac
N1044,1589988.60567545,7761366.503836805,1.6066098980046624,45.04808754998996,"(1.6066098980046624, 45.04808754998996)",F19,191150000,Ligneyrac
N1045,1590352.4183156826,7761590.968180179,1.6111648660046505,45.05016235168994,"(1.6111648660046505, 45.05016235168994)",F19,191150000,Ligneyrac
N1046,1590338.8499423724,7761574.784575437,1.6109967927046451,45.05001484738992,"(1.6109967927046451, 45.05001484738992)",F19,191150000,Ligneyrac
N1047,1590658.588849354,7761746.2333339965,1.6150061936046354,45.05160634178995,"(1.6150061936046354, 45.05160634178995)",F19,191150000,Ligneyrac
N1048,1591416.0338602513,7762335.673231482,1.624463139504604,45.05702124838994,"(1.624463139504604, 45.05702124838994)",F19,191150000,Ligneyrac
N1049,1591420.3771990691,7762329.359871001,1.6245195976046038,45.05696528108994,"(1.6245195976046038, 45.05696528108994)",F19,191150000,Ligneyrac
N1050,1591423.0925163,7762329.592795557,1.6245539341046025,45.05696781368994,"(1.6245539341046025, 45.05696781368994)",F19,191150000,Ligneyrac
N1051,1588776.5980755356,7760517.351203915,1.5914618011047108,45.0402642119899,"(1.5914618011047108, 45.0402642119899)",F19,192730000,Turenne
N1052,1589537.6515235126,7760879.696456011,1.6010130741046809,45.04364318538993,"(1.6010130741046809, 45.04364318538993)",F19,191150000,Ligneyrac
N1053,1590874.527759588,7761683.032967994,1.6177553942046283,45.05107434178996,"(1.6177553942046283, 45.05107434178996)",F19,191150000,Ligneyrac
N1054,1591290.046059329,7762018.45743281,1.6229403662046094,45.05415316168997,"(1.6229403662046094, 45.05415316168997)",F19,191150000,Ligneyrac
N1055,1588927.7175133447,7760368.835837683,1.5934099905047043,45.0389562058899,"(1.5934099905047043, 45.0389562058899)",F19,192730000,Turenne
N1056,1591013.4579326278,7761624.3099653525,1.6195282981046188,45.050569896089925,"(1.6195282981046188, 45.050569896089925)",F19,191150000,Ligneyrac
N1057,1591141.6121096043,7761697.203064783,1.6211344302046131,45.05124514838993,"(1.6211344302046131, 45.05124514838993)",F19,191150000,Ligneyrac
N1058,1589429.184560826,7760412.815580424,1.599748721404686,45.03943422038992,"(1.599748721404686, 45.03943422038992)",F19,192730000,Turenne
N1059,1589426.1596406098,7760403.849579628,1.5997125171046882,45.03935323528991,"(1.5997125171046882, 45.03935323528991)",F19,192730000,Turenne
N1060,1590031.568087301,7760740.090980417,1.6072994696046623,45.0424715281899,"(1.6072994696046623, 45.0424715281899)",F19,191150000,Ligneyrac
N1061,1591444.6063387087,7761791.973617982,1.624949755404599,45.05214521988994,"(1.624949755404599, 45.05214521988994)",F19,191150000,Ligneyrac
N1062,1589667.6873016132,7760480.051087918,1.6027527299046755,45.0400772185899,"(1.6027527299046755, 45.0400772185899)",F19,192730000,Turenne
N1063,1589354.89792048,7760301.136228974,1.5988342812046863,45.0384194149899,"(1.5988342812046863, 45.0384194149899)",F19,192730000,Turenne
N1064,1590877.8236095754,7761034.5702432925,1.6179466490046268,45.04525381498991,"(1.6179466490046268, 45.04525381498991)",F19,191150000,Ligneyrac
N1065,1590731.9061142702,7760911.817195193,1.6161273225046295,45.04412803528993,"(1.6161273225046295, 45.04412803528993)",F19,191150000,Ligneyrac
N1066,1590763.013304604,7760848.734334333,1.6165357637046236,45.04356685108993,"(1.6165357637046236, 45.04356685108993)",F19,191150000,Ligneyrac
N1067,1589764.0306359238,7760174.816444151,1.6040436175046735,45.037353160989895,"(1.6040436175046735, 45.037353160989895)",F19,192730000,Turenne
N1068,1592490.7829452956,7762361.444705509,1.638069221204558,45.05742656088995,"(1.638069221204558, 45.05742656088995)",F19,190570000,Collonges-la-Rouge
N1069,1589813.6978696322,7760085.440476563,1.6046932291046676,45.03655906708991,"(1.6046932291046676, 45.03655906708991)",F19,192730000,Turenne
N1070,1590088.3772988643,7760235.463553125,1.6081359311046541,45.037951031289865,"(1.6081359311046541, 45.037951031289865)",F19,191150000,Ligneyrac
N1071,1591286.7489765624,7761077.01313432,1.623114881104603,45.045701521889896,"(1.623114881104603, 45.045701521889896)",F19,191150000,Ligneyrac
N1072,1590232.471243723,7760259.830649553,1.6099546049046485,45.03819346738992,"(1.6099546049046485, 45.03819346738992)",F19,191150000,Ligneyrac
N1073,1590429.1014060983,7760313.04502901,1.6124317679046432,45.03870344648989,"(1.6124317679046432, 45.03870344648989)",F19,191150000,Ligneyrac
N1074,1591221.5910911122,7760892.958078007,1.6223321175046077,45.044038702789926,"(1.6223321175046077, 45.044038702789926)",F19,191150000,Ligneyrac
N1075,1590298.1192966134,7760208.156449293,1.6107977293046474,45.037740396489895,"(1.6107977293046474, 45.037740396489895)",F19,191150000,Ligneyrac
N1076,1591423.1390350603,7760803.127610203,1.6249047490045998,45.043265128489935,"(1.6249047490045998, 45.043265128489935)",F19,191150000,Ligneyrac
N1077,1591562.655029013,7760892.7951855175,1.6266507523045957,45.04409272008989,"(1.6266507523045957, 45.04409272008989)",F19,191150000,Ligneyrac
N1078,1592391.8967844818,7761450.978708101,1.6370238511045594,45.049237553789936,"(1.6370238511045594, 45.049237553789936)",F19,191790000,Saillac
N1079,1590682.8607795206,7759993.647213155,1.6157183221046294,45.03587792668989,"(1.6157183221046294, 45.03587792668989)",F19,191150000,Ligneyrac
N1080,1590689.300290161,7759989.887758482,1.615800715404632,45.03584523368989,"(1.615800715404632, 45.03584523368989)",F19,191150000,Ligneyrac
N1081,1592018.1506928469,7760751.248935705,1.6324506033045718,45.04289592308994,"(1.6324506033045718, 45.04289592308994)",F19,191790000,Saillac
N1082,1592227.683638574,7760863.52778908,1.6350781231045657,45.04393767168991,"(1.6350781231045657, 45.04393767168991)",F19,191790000,Saillac
